1373069	0	2022-11-01 19:11:37
1373074	0	2022-11-01 19:11:37
1378845	11	2022-11-01 19:11:37
1378847	0	2022-11-01 19:11:37
1378849	0	2022-11-01 19:11:37
1380123	53	2022-11-01 19:11:37
1380765	0	2022-11-01 19:11:37
1381331	0	2022-11-01 19:11:37
1381863	0	2022-11-01 19:11:37
1382288	0	2022-11-01 19:11:37
1383253	0	2022-11-01 19:11:37
1383365	0	2022-11-01 19:11:37
1383367	0	2022-11-01 19:11:37
1383380	0	2022-11-01 19:11:37
1383383	0	2022-11-01 19:11:37
1383386	0	2022-11-01 19:11:37
1383388	0	2022-11-01 19:11:37
1383390	0	2022-11-01 19:11:37
1385720	0	2022-11-01 19:11:37
1385931	0	2022-11-01 19:11:37
1386106	0	2022-11-01 19:11:37
1391230	0	2022-11-01 19:11:37
1391522	0	2022-11-01 19:11:37
1399621	0	2022-11-01 19:11:37
1405069	11	2022-11-01 19:11:37
1405625	0	2022-11-01 19:11:37
1409021	0	2022-11-01 19:11:37
1409635	0	2022-11-01 19:11:37
1411030	0	2022-11-01 19:11:37
1413115	0	2022-11-01 19:11:37
1413123	0	2022-11-01 19:11:37
1415375	0	2022-11-01 19:11:37
1416174	0	2022-11-01 19:11:37
1417675	0	2022-11-01 19:11:37
1418045	0	2022-11-01 19:11:37
1430224	0	2022-11-01 19:11:37
1431841	0	2022-11-01 19:11:37
1431886	0	2022-11-01 19:11:37
1431889	0	2022-11-01 19:11:37
1431896	0	2022-11-01 19:11:37
1431898	0	2022-11-01 19:11:37
1431899	0	2022-11-01 19:11:37
1431907	0	2022-11-01 19:11:37
1434902	0	2022-11-01 19:11:37
1437572	0	2022-11-01 19:11:37
1441946	0	2022-11-01 19:11:37
1443021	0	2022-11-01 19:11:37
1448253	0	2022-11-01 19:11:37
1450168	0	2022-11-01 19:11:37
1450890	0	2022-11-01 19:11:37
1453513	0	2022-11-01 19:11:37
1454710	0	2022-11-01 19:11:37
1454713	0	2022-11-01 19:11:37
1460765	0	2022-11-01 19:11:37
1460877	0	2022-11-01 19:11:37
1461174	0	2022-11-01 19:11:37
1463171	0	2022-11-01 19:11:37
1464312	0	2022-11-01 19:11:37
1470121	0	2022-11-01 19:11:37
1471113	0	2022-11-01 19:11:37
1480116	0	2022-11-01 19:11:37
1481320	0	2022-11-01 19:11:37
1481994	1	2022-11-01 19:11:37
1483968	0	2022-11-01 19:11:37
1492110	0	2022-11-01 19:11:37
1503168	0	2022-11-01 19:11:37
1507029	0	2022-11-01 19:11:37
1514723	56	2022-11-01 19:11:37
1516297	0	2022-11-01 19:11:37
1516302	0	2022-11-01 19:11:37
1517991	0	2022-11-01 19:11:37
1517994	0	2022-11-01 19:11:37
1533010	0	2022-11-01 19:11:37
1540147	0	2022-11-01 19:11:37
1553395	0	2022-11-01 19:11:37
1553397	0	2022-11-01 19:11:37
1553511	0	2022-11-01 19:11:37
1553512	0	2022-11-01 19:11:37
1557213	0	2022-11-01 19:11:37
1558467	0	2022-11-01 19:11:37
1558483	0	2022-11-01 19:11:37
1559067	0	2022-11-01 19:11:37
1566466	0	2022-11-01 19:11:37
1567892	0	2022-11-01 19:11:37
1574309	19	2022-11-01 19:11:37
1580863	0	2022-11-01 19:11:37
1582503	0	2022-11-01 19:11:37
1584886	0	2022-11-01 19:11:37
1587119	0	2022-11-01 19:11:37
1589880	0	2022-11-01 19:11:37
1590258	0	2022-11-01 19:11:37
1590259	0	2022-11-01 19:11:37
1596219	0	2022-11-01 19:11:37
1596224	0	2022-11-01 19:11:37
1596439	0	2022-11-01 19:11:37
1596869	0	2022-11-01 19:11:37
1597128	0	2022-11-01 19:11:37
1597208	0	2022-11-01 19:11:37
1597224	0	2022-11-01 19:11:37
1597256	0	2022-11-01 19:11:37
1597258	0	2022-11-01 19:11:37
1598226	0	2022-11-01 19:11:37
1599888	0	2022-11-01 19:11:37
1603851	0	2022-11-01 19:11:37
1606068	0	2022-11-01 19:11:37
1607167	0	2022-11-01 19:11:37
1607544	0	2022-11-01 19:11:37
1611096	3	2022-11-01 19:11:37
1615790	0	2022-11-01 19:11:37
5571762	0	2022-11-01 19:11:37
5571763	0	2022-11-01 19:11:37
5571781	0	2022-11-01 19:11:37
5571786	0	2022-11-01 19:11:37
5571787	0	2022-11-01 19:11:37
5571793	0	2022-11-01 19:11:37
5571798	0	2022-11-01 19:11:37
5571811	0	2022-11-01 19:11:37
5571821	0	2022-11-01 19:11:37
5571845	0	2022-11-01 19:11:37
5571851	0	2022-11-01 19:11:37
5571865	0	2022-11-01 19:11:37
5571874	0	2022-11-01 19:11:37
5571891	0	2022-11-01 19:11:37
5571908	0	2022-11-01 19:11:37
5571940	0	2022-11-01 19:11:37
5571946	0	2022-11-01 19:11:37
5571947	0	2022-11-01 19:11:37
5571973	0	2022-11-01 19:11:37
5573994	0	2022-11-01 19:11:37
5574034	0	2022-11-01 19:11:37
5595533	0	2022-11-01 19:11:37
5596160	0	2022-11-01 19:11:37
5596846	0	2022-11-01 19:11:37
5596847	0	2022-11-01 19:11:37
5596850	0	2022-11-01 19:11:37
5596854	0	2022-11-01 19:11:37
5598840	0	2022-11-01 19:11:37
5601273	0	2022-11-01 19:11:37
5602158	0	2022-11-01 19:11:37
5602166	0	2022-11-01 19:11:37
5605169	0	2022-11-01 19:11:37
5605813	4	2022-11-01 19:11:37
5606397	0	2022-11-01 19:11:37
5606631	0	2022-11-01 19:11:37
5571761	0	2022-11-01 19:11:37
5571782	0	2022-11-01 19:11:37
5571783	0	2022-11-01 19:11:37
5571792	0	2022-11-01 19:11:37
5571796	0	2022-11-01 19:11:37
5571797	0	2022-11-01 19:11:37
5571831	0	2022-11-01 19:11:37
5571840	0	2022-11-01 19:11:37
5571860	0	2022-11-01 19:11:37
5571870	0	2022-11-01 19:11:37
5571875	0	2022-11-01 19:11:37
5571880	0	2022-11-01 19:11:37
5571885	0	2022-11-01 19:11:37
5571896	0	2022-11-01 19:11:37
5571897	0	2022-11-01 19:11:37
5571903	0	2022-11-01 19:11:37
5571937	0	2022-11-01 19:11:37
5571970	0	2022-11-01 19:11:37
5571976	0	2022-11-01 19:11:37
5571977	0	2022-11-01 19:11:37
5571980	0	2022-11-01 19:11:37
5572322	0	2022-11-01 19:11:37
5573462	0	2022-11-01 19:11:37
5573463	0	2022-11-01 19:11:37
5581348	0	2022-11-01 19:11:37
5592517	0	2022-11-01 19:11:37
5596745	0	2022-11-01 19:11:37
5596834	0	2022-11-01 19:11:37
5596838	0	2022-11-01 19:11:37
5599482	0	2022-11-01 19:11:37
5599787	0	2022-11-01 19:11:37
5601133	0	2022-11-01 19:11:37
5602151	0	2022-11-01 19:11:37
5602162	0	2022-11-01 19:11:37
5602386	0	2022-11-01 19:11:37
5602393	0	2022-11-01 19:11:37
5604809	0	2022-11-01 19:11:37
5605461	0	2022-11-01 19:11:37
5605541	0	2022-11-01 19:11:37
5605912	0	2022-11-01 19:11:37
5606759	0	2022-11-01 19:11:37
5606838	0	2022-11-01 19:11:37
5607130	11	2022-11-01 19:11:37
5607181	0	2022-11-01 19:11:37
5611871	0	2022-11-01 19:11:37
5612070	0	2022-11-01 19:11:37
5612975	0	2022-11-01 19:11:37
5613005	0	2022-11-01 19:11:37
5613095	0	2022-11-01 19:11:37
5613256	0	2022-11-01 19:11:37
5613349	0	2022-11-01 19:11:37
5613831	0	2022-11-01 19:11:37
5613842	0	2022-11-01 19:11:37
5613860	0	2022-11-01 19:11:37
5613863	0	2022-11-01 19:11:37
5613865	0	2022-11-01 19:11:37
5613871	0	2022-11-01 19:11:37
5614508	0	2022-11-01 19:11:37
5614550	0	2022-11-01 19:11:37
5614553	0	2022-11-01 19:11:37
5614588	0	2022-11-01 19:11:37
5614608	0	2022-11-01 19:11:37
5614656	0	2022-11-01 19:11:37
5614688	0	2022-11-01 19:11:37
5614736	0	2022-11-01 19:11:37
5614770	0	2022-11-01 19:11:37
5614773	0	2022-11-01 19:11:37
5614811	0	2022-11-01 19:11:37
5614851	0	2022-11-01 19:11:37
5614904	0	2022-11-01 19:11:37
5614938	0	2022-11-01 19:11:37
5614944	0	2022-11-01 19:11:37
5614978	0	2022-11-01 19:11:37
5615016	0	2022-11-01 19:11:37
5615020	0	2022-11-01 19:11:37
5615023	0	2022-11-01 19:11:37
5615062	0	2022-11-01 19:11:37
5615148	0	2022-11-01 19:11:37
5615194	0	2022-11-01 19:11:37
5615230	0	2022-11-01 19:11:37
5615429	0	2022-11-01 19:11:37
5615434	0	2022-11-01 19:11:37
5615514	0	2022-11-01 19:11:37
5615549	0	2022-11-01 19:11:37
5615606	0	2022-11-01 19:11:37
5615643	0	2022-11-01 19:11:37
5615647	0	2022-11-01 19:11:37
5615681	0	2022-11-01 19:11:37
5615734	0	2022-11-01 19:11:37
5615770	0	2022-11-01 19:11:37
5615773	0	2022-11-01 19:11:37
5615817	0	2022-11-01 19:11:37
5615851	0	2022-11-01 19:11:37
5615899	0	2022-11-01 19:11:37
5615979	0	2022-11-01 19:11:37
5616101	0	2022-11-01 19:11:37
5616142	0	2022-11-01 19:11:37
5616187	0	2022-11-01 19:11:37
5616190	0	2022-11-01 19:11:37
5616221	0	2022-11-01 19:11:37
5616225	0	2022-11-01 19:11:37
5616227	0	2022-11-01 19:11:37
5616229	0	2022-11-01 19:11:37
5616263	0	2022-11-01 19:11:37
5616299	0	2022-11-01 19:11:37
5616303	0	2022-11-01 19:11:37
5616307	0	2022-11-01 19:11:37
5616339	0	2022-11-01 19:11:37
5616548	0	2022-11-01 19:11:37
5616552	0	2022-11-01 19:11:37
5616589	0	2022-11-01 19:11:37
5616623	0	2022-11-01 19:11:37
5616662	0	2022-11-01 19:11:37
5616666	0	2022-11-01 19:11:37
5616709	0	2022-11-01 19:11:37
5616742	0	2022-11-01 19:11:37
5616748	0	2022-11-01 19:11:37
5616784	0	2022-11-01 19:11:37
5617042	0	2022-11-01 19:11:37
5618247	0	2022-11-01 19:11:37
5618282	0	2022-11-01 19:11:37
5619076	0	2022-11-01 19:11:37
5619346	0	2022-11-01 19:11:37
5619394	0	2022-11-01 19:11:37
5619438	0	2022-11-01 19:11:37
5619535	0	2022-11-01 19:11:37
5619955	0	2022-11-01 19:11:37
5619957	0	2022-11-01 19:11:37
5620328	0	2022-11-01 19:11:37
5620398	15	2022-11-01 19:11:37
5621237	0	2022-11-01 19:11:37
5621335	0	2022-11-01 19:11:37
5621743	3	2022-11-01 19:11:37
5621947	0	2022-11-01 19:11:37
5621961	0	2022-11-01 19:11:37
5621965	0	2022-11-01 19:11:37
5621969	0	2022-11-01 19:11:37
5621972	0	2022-11-01 19:11:37
5621976	0	2022-11-01 19:11:37
5621981	0	2022-11-01 19:11:37
5621993	0	2022-11-01 19:11:37
5622001	0	2022-11-01 19:11:37
5622009	0	2022-11-01 19:11:37
5622010	0	2022-11-01 19:11:37
5622039	0	2022-11-01 19:11:37
5622061	0	2022-11-01 19:11:37
5622069	0	2022-11-01 19:11:37
5622070	0	2022-11-01 19:11:37
5622098	0	2022-11-01 19:11:37
5622101	0	2022-11-01 19:11:37
5622123	0	2022-11-01 19:11:37
5622125	0	2022-11-01 19:11:37
5622138	0	2022-11-01 19:11:37
5622154	0	2022-11-01 19:11:37
5622168	0	2022-11-01 19:11:37
5622190	0	2022-11-01 19:11:37
5622193	0	2022-11-01 19:11:37
5622195	0	2022-11-01 19:11:37
5622199	0	2022-11-01 19:11:37
5622218	0	2022-11-01 19:11:37
5622230	0	2022-11-01 19:11:37
5622233	0	2022-11-01 19:11:37
5623338	0	2022-11-01 19:11:37
5623372	0	2022-11-01 19:11:37
5623378	0	2022-11-01 19:11:37
5623413	0	2022-11-01 19:11:37
5623417	0	2022-11-01 19:11:37
5623448	0	2022-11-01 19:11:37
5623455	0	2022-11-01 19:11:37
5623485	0	2022-11-01 19:11:37
5623489	0	2022-11-01 19:11:37
5623528	0	2022-11-01 19:11:37
5623535	0	2022-11-01 19:11:37
5623537	0	2022-11-01 19:11:37
5623568	0	2022-11-01 19:11:37
5623574	0	2022-11-01 19:11:37
5623606	0	2022-11-01 19:11:37
5623610	0	2022-11-01 19:11:37
5623645	0	2022-11-01 19:11:37
5623680	0	2022-11-01 19:11:37
5623718	0	2022-11-01 19:11:37
5623754	0	2022-11-01 19:11:37
5623794	0	2022-11-01 19:11:37
5623830	0	2022-11-01 19:11:37
5623874	0	2022-11-01 19:11:37
5623908	0	2022-11-01 19:11:37
5623912	0	2022-11-01 19:11:37
5623916	0	2022-11-01 19:11:37
5623940	0	2022-11-01 19:11:37
5623962	0	2022-11-01 19:11:37
5623966	0	2022-11-01 19:11:37
5623974	0	2022-11-01 19:11:37
5623982	0	2022-11-01 19:11:37
5623986	0	2022-11-01 19:11:37
5623990	0	2022-11-01 19:11:37
5623995	0	2022-11-01 19:11:37
5623997	0	2022-11-01 19:11:37
5624002	0	2022-11-01 19:11:37
5624008	0	2022-11-01 19:11:37
5624014	0	2022-11-01 19:11:37
5624026	0	2022-11-01 19:11:37
5624032	0	2022-11-01 19:11:37
5624038	0	2022-11-01 19:11:37
5624066	0	2022-11-01 19:11:37
5624084	0	2022-11-01 19:11:37
5624109	0	2022-11-01 19:11:37
5624122	0	2022-11-01 19:11:37
5624132	0	2022-11-01 19:11:37
5624144	0	2022-11-01 19:11:37
5624151	0	2022-11-01 19:11:37
5624158	0	2022-11-01 19:11:37
5624172	0	2022-11-01 19:11:37
5624180	0	2022-11-01 19:11:37
5624183	0	2022-11-01 19:11:37
5624185	0	2022-11-01 19:11:37
5624191	0	2022-11-01 19:11:37
5624198	0	2022-11-01 19:11:37
5624202	0	2022-11-01 19:11:37
1006584	0	2022-11-01 19:11:37
1009472	29	2022-11-01 19:11:37
1045029	0	2022-11-01 19:11:37
1059487	0	2022-11-01 19:11:37
1059495	0	2022-11-01 19:11:37
1074570	0	2022-11-01 19:11:37
1086357	0	2022-11-01 19:11:37
1088986	0	2022-11-01 19:11:37
1095257	0	2022-11-01 19:11:37
1099622	0	2022-11-01 19:11:37
1106345	0	2022-11-01 19:11:37
1111981	0	2022-11-01 19:11:37
1111983	0	2022-11-01 19:11:37
1112288	0	2022-11-01 19:11:37
1119427	0	2022-11-01 19:11:37
1123874	0	2022-11-01 19:11:37
1123876	0	2022-11-01 19:11:37
1131416	0	2022-11-01 19:11:37
1132684	0	2022-11-01 19:11:37
1143341	0	2022-11-01 19:11:37
1147238	0	2022-11-01 19:11:37
1176259	0	2022-11-01 19:11:37
1189400	0	2022-11-01 19:11:37
1191142	0	2022-11-01 19:11:37
1191144	0	2022-11-01 19:11:37
1196180	0	2022-11-01 19:11:37
1206012	0	2022-11-01 19:11:37
1214454	0	2022-11-01 19:11:37
1217485	0	2022-11-01 19:11:37
1219651	0	2022-11-01 19:11:37
1219966	0	2022-11-01 19:11:37
1222526	0	2022-11-01 19:11:37
1223665	0	2022-11-01 19:11:37
1224162	0	2022-11-01 19:11:37
1225066	0	2022-11-01 19:11:37
1226126	0	2022-11-01 19:11:37
1228508	0	2022-11-01 19:11:37
5571764	0	2022-11-01 19:11:37
5571794	0	2022-11-01 19:11:37
5571824	0	2022-11-01 19:11:37
5571836	0	2022-11-01 19:11:37
5571837	0	2022-11-01 19:11:37
5571844	0	2022-11-01 19:11:37
5571850	0	2022-11-01 19:11:37
5571855	0	2022-11-01 19:11:37
5571861	0	2022-11-01 19:11:37
5571878	0	2022-11-01 19:11:37
5571879	0	2022-11-01 19:11:37
5571888	0	2022-11-01 19:11:37
5571889	0	2022-11-01 19:11:37
5571898	0	2022-11-01 19:11:37
5571899	0	2022-11-01 19:11:37
5571912	0	2022-11-01 19:11:37
5571915	0	2022-11-01 19:11:37
5571919	0	2022-11-01 19:11:37
5571924	0	2022-11-01 19:11:37
5571929	0	2022-11-01 19:11:37
5572406	0	2022-11-01 19:11:37
5576813	0	2022-11-01 19:11:37
5580329	0	2022-11-01 19:11:37
5595559	0	2022-11-01 19:11:37
5596164	0	2022-11-01 19:11:37
5596835	0	2022-11-01 19:11:37
5596839	0	2022-11-01 19:11:37
5598702	0	2022-11-01 19:11:37
5599475	0	2022-11-01 19:11:37
5599817	0	2022-11-01 19:11:37
5602017	246	2022-11-01 19:11:37
5602027	0	2022-11-01 19:11:37
5602141	0	2022-11-01 19:11:37
5602152	0	2022-11-01 19:11:37
5602161	0	2022-11-01 19:11:37
5602266	0	2022-11-01 19:11:37
5603875	0	2022-11-01 19:11:37
5604628	0	2022-11-01 19:11:37
5605153	0	2022-11-01 19:11:37
5607071	0	2022-11-01 19:11:37
5607079	0	2022-11-01 19:11:37
5610531	0	2022-11-01 19:11:37
5612974	0	2022-11-01 19:11:37
5613254	0	2022-11-01 19:11:37
5613833	0	2022-11-01 19:11:37
5613848	0	2022-11-01 19:11:37
5613868	0	2022-11-01 19:11:37
5613870	0	2022-11-01 19:11:37
5613873	0	2022-11-01 19:11:37
5613942	0	2022-11-01 19:11:37
5613948	0	2022-11-01 19:11:37
5614502	0	2022-11-01 19:11:37
5614506	0	2022-11-01 19:11:37
5614554	0	2022-11-01 19:11:37
5614587	0	2022-11-01 19:11:37
5614695	0	2022-11-01 19:11:37
5614768	0	2022-11-01 19:11:37
5614771	0	2022-11-01 19:11:37
5614775	0	2022-11-01 19:11:37
5614807	0	2022-11-01 19:11:37
5614816	0	2022-11-01 19:11:37
5614849	0	2022-11-01 19:11:37
5614852	0	2022-11-01 19:11:37
5614903	0	2022-11-01 19:11:37
5614940	0	2022-11-01 19:11:37
5614943	0	2022-11-01 19:11:37
5614981	0	2022-11-01 19:11:37
5614985	0	2022-11-01 19:11:37
5615061	0	2022-11-01 19:11:37
5615065	0	2022-11-01 19:11:37
5615107	0	2022-11-01 19:11:37
5615153	0	2022-11-01 19:11:37
5615187	0	2022-11-01 19:11:37
5615192	0	2022-11-01 19:11:37
5615387	0	2022-11-01 19:11:37
5615390	0	2022-11-01 19:11:37
5615395	0	2022-11-01 19:11:37
5615430	0	2022-11-01 19:11:37
5615433	0	2022-11-01 19:11:37
5615467	0	2022-11-01 19:11:37
5615475	0	2022-11-01 19:11:37
5615510	0	2022-11-01 19:11:37
5615513	0	2022-11-01 19:11:37
5615515	0	2022-11-01 19:11:37
5615531	0	2022-11-01 19:11:37
5615544	0	2022-11-01 19:11:37
5615562	0	2022-11-01 19:11:37
5615566	0	2022-11-01 19:11:37
5615604	0	2022-11-01 19:11:37
5615682	0	2022-11-01 19:11:37
5615686	0	2022-11-01 19:11:37
5615732	0	2022-11-01 19:11:37
5615774	0	2022-11-01 19:11:37
5615809	0	2022-11-01 19:11:37
5615811	0	2022-11-01 19:11:37
5615852	0	2022-11-01 19:11:37
5615981	0	2022-11-01 19:11:37
5616022	0	2022-11-01 19:11:37
5616062	0	2022-11-01 19:11:37
5616100	0	2022-11-01 19:11:37
5616103	0	2022-11-01 19:11:37
5616141	0	2022-11-01 19:11:37
5616185	0	2022-11-01 19:11:37
5616191	0	2022-11-01 19:11:37
5616223	0	2022-11-01 19:11:37
5616224	0	2022-11-01 19:11:37
5616266	0	2022-11-01 19:11:37
5616301	0	2022-11-01 19:11:37
5616545	0	2022-11-01 19:11:37
5616549	0	2022-11-01 19:11:37
5616554	0	2022-11-01 19:11:37
5616625	0	2022-11-01 19:11:37
5616664	0	2022-11-01 19:11:37
5616671	0	2022-11-01 19:11:37
5616703	0	2022-11-01 19:11:37
5616745	0	2022-11-01 19:11:37
5616749	0	2022-11-01 19:11:37
5616782	0	2022-11-01 19:11:37
5616824	0	2022-11-01 19:11:37
5618106	0	2022-11-01 19:11:37
5618294	0	2022-11-01 19:11:37
5618365	0	2022-11-01 19:11:37
5618466	13	2022-11-01 19:11:37
5618577	0	2022-11-01 19:11:37
5618719	0	2022-11-01 19:11:37
5619247	5	2022-11-01 19:11:37
5619293	0	2022-11-01 19:11:37
5619306	0	2022-11-01 19:11:37
5620407	0	2022-11-01 19:11:37
5620596	0	2022-11-01 19:11:37
5621108	0	2022-11-01 19:11:37
5621641	0	2022-11-01 19:11:37
5621899	0	2022-11-01 19:11:37
5621948	0	2022-11-01 19:11:37
5621974	0	2022-11-01 19:11:37
5621983	0	2022-11-01 19:11:37
5622002	0	2022-11-01 19:11:37
5622008	0	2022-11-01 19:11:37
5622011	0	2022-11-01 19:11:37
5622025	0	2022-11-01 19:11:37
5622027	0	2022-11-01 19:11:37
5622033	0	2022-11-01 19:11:37
5622053	0	2022-11-01 19:11:37
5622060	0	2022-11-01 19:11:37
5622063	0	2022-11-01 19:11:37
5622071	0	2022-11-01 19:11:37
5622086	0	2022-11-01 19:11:37
5622091	0	2022-11-01 19:11:37
5622095	0	2022-11-01 19:11:37
5622097	0	2022-11-01 19:11:37
5622113	0	2022-11-01 19:11:37
5622115	0	2022-11-01 19:11:37
5622128	0	2022-11-01 19:11:37
5622130	0	2022-11-01 19:11:37
5622139	0	2022-11-01 19:11:37
5622153	0	2022-11-01 19:11:37
5622155	0	2022-11-01 19:11:37
5622162	0	2022-11-01 19:11:37
5622166	0	2022-11-01 19:11:37
5622216	0	2022-11-01 19:11:37
5622231	0	2022-11-01 19:11:37
5622235	0	2022-11-01 19:11:37
5622239	0	2022-11-01 19:11:37
5622696	0	2022-11-01 19:11:37
5623336	0	2022-11-01 19:11:37
5623376	0	2022-11-01 19:11:37
5623412	0	2022-11-01 19:11:37
5623418	0	2022-11-01 19:11:37
5623446	0	2022-11-01 19:11:37
5623451	0	2022-11-01 19:11:37
5623481	0	2022-11-01 19:11:37
5623495	0	2022-11-01 19:11:37
5623521	0	2022-11-01 19:11:37
5623534	0	2022-11-01 19:11:37
5623561	0	2022-11-01 19:11:37
5623573	0	2022-11-01 19:11:37
5623577	0	2022-11-01 19:11:37
5623600	0	2022-11-01 19:11:37
5623639	0	2022-11-01 19:11:37
5623686	0	2022-11-01 19:11:37
5623716	0	2022-11-01 19:11:37
5623721	0	2022-11-01 19:11:37
5623755	0	2022-11-01 19:11:37
5623759	0	2022-11-01 19:11:37
5623792	0	2022-11-01 19:11:37
5623796	0	2022-11-01 19:11:37
5623839	0	2022-11-01 19:11:37
5623872	0	2022-11-01 19:11:37
5623876	0	2022-11-01 19:11:37
5623909	0	2022-11-01 19:11:37
5623968	0	2022-11-01 19:11:37
5623972	0	2022-11-01 19:11:37
5623976	0	2022-11-01 19:11:37
5623981	0	2022-11-01 19:11:37
5623988	0	2022-11-01 19:11:37
5623998	0	2022-11-01 19:11:37
5624024	0	2022-11-01 19:11:37
5624031	0	2022-11-01 19:11:37
5624039	0	2022-11-01 19:11:37
5624048	0	2022-11-01 19:11:37
5624052	0	2022-11-01 19:11:37
5624056	0	2022-11-01 19:11:37
5624068	0	2022-11-01 19:11:37
5624072	0	2022-11-01 19:11:37
5624078	0	2022-11-01 19:11:37
5624083	0	2022-11-01 19:11:37
5624096	0	2022-11-01 19:11:37
5624119	0	2022-11-01 19:11:37
5624124	0	2022-11-01 19:11:37
5624142	0	2022-11-01 19:11:37
5624156	0	2022-11-01 19:11:37
5624188	0	2022-11-01 19:11:37
5624196	0	2022-11-01 19:11:37
5624209	0	2022-11-01 19:11:37
5624212	0	2022-11-01 19:11:37
5624218	0	2022-11-01 19:11:37
5624234	0	2022-11-01 19:11:37
5624242	0	2022-11-01 19:11:37
5624248	0	2022-11-01 19:11:37
2909589	0	2022-11-01 19:11:37
2911218	0	2022-11-01 19:11:37
2911829	0	2022-11-01 19:11:37
2913536	0	2022-11-01 19:11:37
2913538	0	2022-11-01 19:11:37
2915736	0	2022-11-01 19:11:37
2916662	0	2022-11-01 19:11:37
